gw,managerid,gw_ftsy_rank,chip,grosspoints,netpoints,event_transfers,event_transfers_cost,points_on_bench,cumul_gross_score,cumul_net_score,squadvalue,bank,value,playerid,playername,playertype,team,short_team,global_own,player_event_points,bonus,minutes,positionid,orig_positionid,final_positionid,autosub,is_captain,capchk,is_vice_captain,multiplier,orig_multiplier,final_multiplier
13,244895,44,freehit,56,56,0,0,9,806,806,103.3,0.3,103.6,283,Mateta,FWD,Crystal Palace,CRY,8.1,6,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
13,244895,44,freehit,56,56,0,0,9,806,806,103.3,0.3,103.6,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
13,244895,44,freehit,56,56,0,0,9,806,806,103.3,0.3,103.6,381,Salah,MID,Liverpool,LIV,15.2,0,0,0,13,5,13,OUT,FALSE,0,TRUE,0,1,0
13,244895,44,freehit,56,56,0,0,9,806,806,103.3,0.3,103.6,106,Collins,DEF,Brentford,BRE,2.4,4,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
13,244895,44,freehit,56,56,0,0,9,806,806,103.3,0.3,103.6,541,Reinildo,DEF,Sunderland,SUN,3,4,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,32,Martinez,GKP,Aston Villa,AVL,4.4,7,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,106,Collins,DEF,Brentford,BRE,2.4,4,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,36,Cash,DEF,Aston Villa,AVL,7.4,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,411,O'Reilly,DEF,Man City,MCI,19.2,4,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,256,Munoz,DEF,Crystal Palace,CRY,9.2,1,0,90,5,13,5,IN,FALSE,0,FALSE,1,0,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,120,Schade,MID,Brentford,BRE,1.3,3,0,74,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,414,Foden,MID,Man City,MCI,7.8,15,3,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,53,Malen,MID,Aston Villa,AVL,0.4,3,0,74,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,384,Gakpo,MID,Liverpool,LIV,5.6,14,3,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,10,10,10,UNCH,TRUE,1,FALSE,2,2,2
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,136,Thiago,FWD,Brentford,BRE,30.2,13,3,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,381,Salah,MID,Liverpool,LIV,15.2,0,0,0,13,5,13,OUT,FALSE,0,TRUE,0,1,0
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,252,Marc Guiu,FWD,Chelsea,CHE,5.2,0,0,0,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
13,70476,33,freehit,74,74,0,0,4,822,822,100.5,2.2,102.7,191,Esteve,DEF,Burnley,BUR,7,3,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,32,Martinez,GKP,Aston Villa,AVL,4.4,7,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,36,Cash,DEF,Aston Villa,AVL,7.4,6,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,411,O'Reilly,DEF,Man City,MCI,19.2,4,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,256,Munoz,DEF,Crystal Palace,CRY,9.2,1,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,106,Collins,DEF,Brentford,BRE,2.4,4,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,414,Foden,MID,Man City,MCI,7.8,15,3,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,384,Gakpo,MID,Liverpool,LIV,5.6,14,3,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,53,Malen,MID,Aston Villa,AVL,0.4,3,0,74,8,13,8,IN,FALSE,0,FALSE,1,0,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,267,Sarr,MID,Crystal Palace,CRY,5.6,1,0,37,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,136,Thiago,FWD,Brentford,BRE,30.2,13,3,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,381,Salah,MID,Liverpool,LIV,15.2,0,0,0,13,8,13,OUT,FALSE,0,TRUE,0,1,0
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,252,Marc Guiu,FWD,Chelsea,CHE,5.2,0,0,0,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
13,6943395,27,freehit,72,72,0,0,5,831,831,100.6,1.1,101.7,541,Reinildo,DEF,Sunderland,SUN,3,4,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,1,Raya,GKP,Arsenal,ARS,36.4,3,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,8,J.Timber,DEF,Arsenal,ARS,15.2,2,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,374,Konate,DEF,Liverpool,LIV,3.8,8,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,256,Munoz,DEF,Crystal Palace,CRY,9.2,1,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,257,Lacroix,DEF,Crystal Palace,CRY,7.1,3,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,449,Fernandes,MID,Man Utd,MUN,48,11,3,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,427,Reijnders,MID,Man City,MCI,8.9,3,1,74,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,384,Gakpo,MID,Liverpool,LIV,5.6,14,3,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,283,Mateta,FWD,Crystal Palace,CRY,8.1,6,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,10,10,10,UNCH,TRUE,1,FALSE,2,2,2
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,136,Thiago,FWD,Brentford,BRE,30.2,13,3,90,11,11,11,UNCH,FALSE,0,TRUE,1,1,1
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,82,Semenyo,MID,Bournemouth,BOU,46.2,1,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,241,Caicedo,MID,Chelsea,CHE,7.1,-2,0,37,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
13,88828,2,na,68,68,1,0,3,899,899,103.2,0.2,103.4,291,Tarkowski,DEF,Everton,EVE,12.6,3,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,1,Raya,GKP,Arsenal,ARS,36.4,3,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,256,Munoz,DEF,Crystal Palace,CRY,9.2,1,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,373,Virgil,DEF,Liverpool,LIV,31.5,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,411,O'Reilly,DEF,Man City,MCI,19.2,4,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,414,Foden,MID,Man City,MCI,7.8,15,3,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,673,J.Palhinha,MID,Spurs,TOT,0.9,1,0,59,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,267,Sarr,MID,Crystal Palace,CRY,5.6,1,0,37,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,119,Mbeumo,MID,Man Utd,MUN,15,1,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,16,Saka,MID,Arsenal,ARS,11.6,5,0,90,9,9,9,UNCH,FALSE,0,TRUE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,283,Mateta,FWD,Crystal Palace,CRY,8.1,6,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,72,Senesi,DEF,Bournemouth,BOU,22,2,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,100,Kroupi.Jr,FWD,Bournemouth,BOU,7.6,1,0,10,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
13,4437188,43,na,47,47,2,0,4,809,809,102.5,0.6,103.1,348,Rodon,DEF,Leeds,LEE,3,0,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,32,Martinez,GKP,Aston Villa,AVL,4.4,7,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,256,Munoz,DEF,Crystal Palace,CRY,9.2,1,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,36,Cash,DEF,Aston Villa,AVL,7.4,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,411,O'Reilly,DEF,Man City,MCI,19.2,4,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,449,Fernandes,MID,Man Utd,MUN,48,11,3,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,414,Foden,MID,Man City,MCI,7.8,15,3,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,582,Kudus,MID,Spurs,TOT,9.1,8,1,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,120,Schade,MID,Brentford,BRE,1.3,3,0,74,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,47,Rogers,MID,Aston Villa,AVL,20.2,3,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,136,Thiago,FWD,Brentford,BRE,30.2,13,3,90,10,10,10,UNCH,FALSE,0,TRUE,1,1,1
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,733,Lammens,GKP,Man Utd,MUN,3.6,2,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,98,Enes Unal,FWD,Bournemouth,BOU,0,1,0,10,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,575,Van de Ven,DEF,Spurs,TOT,17.6,0,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
13,160674,30,freehit,75,75,0,0,5,830,830,101.8,0.3,102.1,72,Senesi,DEF,Bournemouth,BOU,22,2,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,1,Raya,GKP,Arsenal,ARS,36.4,3,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,256,Munoz,DEF,Crystal Palace,CRY,9.2,1,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,373,Virgil,DEF,Liverpool,LIV,31.5,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,317,Andersen,DEF,Fulham,FUL,2.8,4,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,72,Senesi,DEF,Bournemouth,BOU,22,2,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,82,Semenyo,MID,Bournemouth,BOU,46.2,1,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,160,Minteh,MID,Brighton,BHA,2.5,3,0,83,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,414,Foden,MID,Man City,MCI,7.8,15,3,90,8,8,8,UNCH,FALSE,0,TRUE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,449,Fernandes,MID,Man Utd,MUN,48,11,3,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,10,10,10,UNCH,TRUE,1,FALSE,2,2,2
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,283,Mateta,FWD,Crystal Palace,CRY,8.1,6,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,8,J.Timber,DEF,Arsenal,ARS,15.2,2,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,427,Reijnders,MID,Man City,MCI,8.9,3,1,74,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
13,8754817,22,na,56,56,2,0,7,845,845,101.6,0.6,102.2,100,Kroupi.Jr,FWD,Bournemouth,BOU,7.6,1,0,10,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,67,Petrovic,GKP,Bournemouth,BOU,5.2,2,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,373,Virgil,DEF,Liverpool,LIV,31.5,6,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,72,Senesi,DEF,Bournemouth,BOU,22,2,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,256,Munoz,DEF,Crystal Palace,CRY,9.2,1,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,449,Fernandes,MID,Man Utd,MUN,48,11,3,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,16,Saka,MID,Arsenal,ARS,11.6,5,0,90,6,6,6,UNCH,FALSE,0,TRUE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,21,Rice,MID,Arsenal,ARS,23.3,4,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,387,Szoboszlai,MID,Liverpool,LIV,15.1,3,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,283,Mateta,FWD,Crystal Palace,CRY,8.1,6,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,136,Thiago,FWD,Brentford,BRE,30.2,13,3,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,261,Richards,DEF,Crystal Palace,CRY,2.2,1,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,317,Andersen,DEF,Fulham,FUL,2.8,4,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
13,7887127,36,na,57,57,1,0,8,817,817,101.1,0.9,102,623,Potts,MID,West Ham,WHU,0.5,2,0,87,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,1,Raya,GKP,Arsenal,ARS,36.4,6,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,256,Munoz,DEF,Crystal Palace,CRY,9.2,14,2,90,2,2,2,UNCH,FALSE,0,TRUE,1,1,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,224,Cucurella,DEF,Chelsea,CHE,14.6,1,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,8,J.Timber,DEF,Arsenal,ARS,15.2,1,0,46,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,260,Guehi,DEF,Crystal Palace,CRY,32.6,14,3,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,21,Rice,MID,Arsenal,ARS,23.3,3,0,82,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,82,Semenyo,MID,Bournemouth,BOU,46.2,4,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,452,Amad,MID,Man Utd,MUN,1.3,2,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,119,Mbeumo,MID,Man Utd,MUN,15,2,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,178,Welbeck,FWD,Brighton,BHA,8.4,1,0,23,10,13,10,IN,FALSE,0,FALSE,1,0,1
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,430,Haaland,FWD,Man City,MCI,62.5,14,2,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,287,Pickford,GKP,Everton,EVE,13,7,1,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,225,James,DEF,Chelsea,CHE,6,0,0,0,13,10,13,OUT,FALSE,0,FALSE,0,1,0
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,136,Thiago,FWD,Brentford,BRE,30.2,1,0,30,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
14,3027768,18,na,76,76,0,0,8,927,927,104.5,1,105.5,241,Caicedo,MID,Chelsea,CHE,7.1,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,1,Raya,GKP,Arsenal,ARS,36.4,6,0,90,1,1,1,UNCH,FALSE,0,TRUE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,684,Thiaw,DEF,Newcastle,NEW,4.7,1,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,256,Munoz,DEF,Crystal Palace,CRY,9.2,14,2,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,151,Van Hecke,DEF,Brighton,BHA,10.7,12,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,403,Gvardiol,DEF,Man City,MCI,3.2,0,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,266,Eze,MID,Arsenal,ARS,8.7,1,0,29,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,82,Semenyo,MID,Bournemouth,BOU,46.2,4,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,449,Fernandes,MID,Man Utd,MUN,48,4,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,387,Szoboszlai,MID,Liverpool,LIV,15.1,2,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,430,Haaland,FWD,Man City,MCI,62.5,14,2,90,10,10,10,UNCH,TRUE,1,FALSE,2,2,2
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,624,Bowen,FWD,West Ham,WHU,17.5,5,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,469,Pope,GKP,Newcastle,NEW,4.5,0,0,0,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,568,P.Porro,DEF,Spurs,TOT,11.7,1,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,491,Tonali,MID,Newcastle,NEW,1,1,0,45,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
14,8142824,1,na,77,77,1,0,3,979,979,103.3,0.5,103.8,136,Thiago,FWD,Brentford,BRE,30.2,1,0,30,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
14,3244539,49,na,70,70,1,0,3,862,862,103.3,0,103.3,1,Raya,GKP,Arsenal,ARS,36.4,6,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
14,3244539,49,na,70,70,1,0,3,862,862,103.3,0,103.3,256,Munoz,DEF,Crystal Palace,CRY,9.2,14,2,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
14,3244539,49,na,70,70,1,0,3,862,862,103.3,0,103.3,373,Virgil,DEF,Liverpool,LIV,31.5,4,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
14,3244539,49,na,70,70,1,0,3,862,862,103.3,0,103.3,36,Cash,DEF,Aston Villa,AVL,7.4,4,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
